candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
1655,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 8:13:50,,
1656,True,True,False,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,3/4/2025 8:29:33,I am doing door dash and uber so i have experience of deliver,
1658,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Saturday, Thursday, Sunday",True,,3/4/2025 9:51:27,I worked with amazing and used to deliver 90 packages in 6 hours,
1660,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday",True,,3/4/2025 11:52:11,8-12 spots per day and furniture,Vans and box trucks
1661,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Tuesday, Monday, Thursday, Friday, Sunday",True,,3/4/2025 12:21:27,Amazon,26 ft box truck
1662,True,True,True,False,False,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/4/2025 14:12:03,30-40 mini van,
1666,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/4/2025 17:25:39,About 50 a day consist of auto parts,I’ve been driving a 26 ft box truck for 5 years
1668,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 17:57:34,100+ stops misc items,"Savannah Cargo Van, Step van, U-Haul"
1669,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Monday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 18:06:32,,I have drove a Amazon delivery van
1670,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 18:16:53,"Multiple stops, all cargo including fragile",everything up to 26ft box truck and 40ft hotshot trailers
1671,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Tuesday, Thursday",True,,3/4/2025 18:49:44,Amazon,Na
1672,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Friday, Wednesday, Thursday",True,,3/4/2025 18:57:54,140 stops &  light to over weight cargo,Dsp van
1673,True,True,True,False,True,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 19:13:38,I was a Mail handler at ups and I was helping my delivery driver out during the Christmas time,
1674,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 19:18:40,,
1675,True,True,False,False,True,True,True,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 19:43:13,I used to drive a edv and i had on normal days like from 170 to 190 stops and on peak it was the Same stops but with múltiple locations,I have drove an electric van there pretty big and the regular vans
1676,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 19:48:35,Amazon delivery,Cab and transit vans
1677,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 20:20:34,"Food,Grocery,Product Delivery (DoorDash, GrubHub, UberEATS)
Approximately 75-100 stops a day",Ford Transit T350 EMT Van Rig (Approximately 240 inches length)
1678,True,True,False,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Sunday, Saturday, Friday",True,,3/4/2025 20:23:57,I work as a drivera in Amazon flex,
1679,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 21:17:56,"Amazon Delivery 
Up to 206 stops a day","I drive a step van
And cargo van"
1680,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Sunday, Saturday, Friday",True,,3/4/2025 21:25:44,Pizza delivery for 2 years in moutain mikes,I have worked with amazon prime
1682,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 21:40:08,,
1683,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 21:50:01,,
1684,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Tuesday, Monday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 22:09:33,I work in hvac shop and I had drive to job site and deliver equipment,Box van
1685,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday, Saturday, Sunday",True,,3/4/2025 23:08:26,,Mbz sprinter van
1687,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 23:46:48,Amazon deliveries up to 200 stops,Same step van
1689,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 0:17:21,I would move packages around from trailers into the production building.,
1690,True,True,False,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 0:57:29,,
1692,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Saturday, Sunday",True,,3/5/2025 1:17:36,Drive FedEx in San Francisco. 130-160 stops. 26' box truck,"Have driven vans, 16 to 26 footers some with air brakes. I also have my medical card for commercial vehicles."
1693,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday",True,,3/5/2025 2:18:04,,
1694,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 2:39:26,I worked for amazon,
1695,True,True,False,False,False,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 2:44:35,,Commercial truck driver
1698,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 2:52:26,I had experience working with DoorDash and other like shopper services .,I had experience driving a Light Duty Box Truck mini vans and others .
1701,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Thursday, Tuesday, Saturday, Sunday",True,,3/5/2025 4:05:34,,U-Haul 28’feet
1702,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 4:06:54,,
1705,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 4:44:45,,
1707,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,3/5/2025 5:12:14,I worked for DHL and I drove box trucks and vans with between 50-110 stops a day.,"Box trucks and step vans, regular vans"
1708,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 5:42:41,,
1711,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 6:15:21,50 to 100 stops a day delivering amazon packages,Box truck
1712,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/5/2025 6:27:27,10 stops. Food and packages,
1713,True,True,True,False,False,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 6:36:45,,
1714,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 7:12:31,160,Truck with 53 trailer
1715,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 7:14:47,I was a package handler inside warehouse,A moving company truck
1716,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 7:53:38,200+ Amazon delivery,Regular size van
1717,False,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 8:50:26,,
1718,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 9:49:45,,"Mini vans, trucks, U-Haul trucks n more"
1719,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday",True,,3/5/2025 10:19:08,,
1721,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 15:12:19,,Box truck
1722,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Monday",True,,3/5/2025 16:04:37,180-200 stops a day,I have experience driving transit vans EDV step vans Armored trucks I’ve driven all types of trucks.
1724,True,True,False,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 17:09:11,,"4x4 car 
Van 
Small truck"
1725,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 17:31:16,I used to be a driver helper at ups for several years with anywhere from 150-250 stops in a day finding and scanning packages locating addresses and getting signatures,
1726,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 17:46:57,,Box truck 26 ft
1732,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 18:59:07,About 10 Amazon flex,I was a driver for youngs transportation services using a big van
1733,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/5/2025 19:08:26,"Jitsu, DoorDash, Instacart, Amazon flex",
1734,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 20:21:40,200,Box truck and van's
1735,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/5/2025 20:40:14,Normal route would have between 100-250 stops,It was the Amazon standard vans and sometimes extended vans.
1736,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 20:40:26,10-20,"Box truck ,U-Haul , cargo van"
1737,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Saturday, Friday, Thursday, Wednesday, Tuesday",True,,3/5/2025 20:54:23,Around 170-250 stops and the cargo was packages,Stepvan and box trucks
1739,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Sunday, Thursday, Saturday, Friday, Wednesday, Tuesday, Monday",True,,3/5/2025 21:07:44,"Amozon flex 100 parcels +
Uber
Doordash",Box trucks
1740,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/5/2025 21:18:29,120-140 stops a day,Ford transit
1741,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Sunday",True,,3/5/2025 21:22:33,"DoorDash, UberEats courier. Mover/Driver",26000 Box Track
1742,True,True,False,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Sunday, Saturday, Friday",True,,3/5/2025 21:23:32,,
1743,True,True,True,False,True,True,True,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/5/2025 21:35:07,,Box truck
1744,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Wednesday, Tuesday, Thursday, Friday, Sunday",True,,3/5/2025 21:49:03,,26’ Uhaul cross country
